Date,BCI,BCIp,BCIg,USRECD
1996-05-23,4.955122584165997,6.5869988988009265,3.8022081394209395,0
1996-05-30,4.958639998977875,6.5869988988009265,3.80666248977032,0
1996-06-06,4.959341999708705,6.5869988988009265,3.8155121050473024,0
1996-06-13,4.9621450849358215,6.5869988988009265,3.822098297900159,0
1996-06-20,4.963543686562405,6.5869988988009265,3.8242840911201395,0
1996-06-27,4.963543686562405,6.586585362369367,3.822098297900159,0
1996-07-03,4.94021282979971,6.5869988988009265,3.8242840911201395,0
1996-07-11,4.9856593080260785,6.56625039983285,3.8437441646748516,0
1996-07-18,4.959341999708705,6.574238670186556,3.8044377947482086,0
1996-07-25,4.960043507980195,6.5749363608588265,3.7954891891721947,0
1996-08-02,4.93806460126142,6.5869988988009265,3.8110970868381857,0
1996-08-08,4.964940334834126,6.586585362369367,3.7773481021015445,0
1996-08-15,4.96563792816552,6.5869988988009265,3.7819143200811256,0
1996-08-22,4.96563792816552,6.586447478880696,3.7819143200811256,0
1996-08-29,4.9684234452869465,6.5869988988009265,3.79098467705109,0
1996-09-05,4.946629964120343,6.582163633457136,3.8022081394209395,0
1996-09-19,4.977423159890142,6.5869988988009265,3.7954891891721947,0
1996-09-26,4.981549713201159,6.5869988988009265,3.80666248977032,0
1996-10-10,4.9883896851489355,6.5869988988009265,3.839452312593311,0
1996-10-17,4.9890711161804155,6.5869988988009265,3.8480176754522337,0
1996-10-24,4.994505912166372,6.5869988988009265,3.8543938925915096,0
1996-10-31,4.987707789452551,6.571303042160927,3.8522730010223722,0
1996-11-01,4.9279780604152466,6.5869988988009265,3.8110970868381857,0
1996-11-04,4.946629964120343,6.5869988988009265,3.817712325956905,0
1996-11-07,4.962844630259907,6.581332378213926,3.8155121050473024,0
1996-11-14,4.9890711161804155,6.57507584059962,3.8351419610921886,0
1996-11-21,4.989752083179832,6.576748081791982,3.8242840911201395,0
1996-11-28,4.991112627607392,6.5799454154395765,3.822098297900159,0
1996-12-09,4.969118613893322,6.5869988988009265,3.7864597824528,0
1996-12-12,4.987025428457122,6.57060281105606,3.8155121050473024,0
1996-12-19,4.980176086611547,6.553505962258243,3.7977338590260183,0
1996-12-26,4.987025428457122,6.570042272924791,3.7864597824528,0
1997-01-05,5.007965065540377,6.5703225812658,3.7612001156935624,0
1997-01-16,4.9890711161804155,6.574238670186556,3.775057150354989,0
1997-01-23,4.995183189537334,6.5869988988009265,3.7773481021015445,0
1997-01-30,4.998562712861986,6.5869988988009265,3.7864597824528,0
1997-02-01,4.987707789452551,6.57060281105606,3.7727609380946387,0
