,Date,BCI,BCIp,BCIg,USRECD,IE_SP_Comp,IE_SP_Dividend,IE_SP_Earnings,IE_Consumer_CPI,IE_Long_Interest,IE_Real_Price,IE_Real_Dividend,IE_Return_Price,IE_Real_Earnings,IE_Scaled_Earnings,IE_Monthly_Returns,IE_Real_Returns
231,1971-07-15,4.574710978503383,6.5809164913291625,3.8753590210565547,0,4.6023662586553575,1.1314021114911006,1.6714733033535532,3.703768066607687,1.8748743759385615,6.508083357914735,3.0373539482448106,11.551204099891747,3.5771095532709265,8.620310994072257,-0.01005033585350145,2.4265710727750367
232,1971-07-22,4.572646994282532,6.576748081791982,3.8691155044168695,0,4.6023662586553575,1.1314021114911006,1.6714733033535532,3.703768066607687,1.8748743759385615,6.508083357914735,3.0373539482448106,11.551204099891747,3.5771095532709265,8.620310994072257,-0.01005033585350145,2.4265710727750367
233,1971-07-29,4.577798989191959,6.5869988988009265,3.871201010907891,0,4.6023662586553575,1.1314021114911006,1.6714733033535532,3.703768066607687,1.8748743759385615,6.508083357914735,3.0373539482448106,11.551204099891747,3.5771095532709265,8.620310994072257,-0.01005033585350145,2.4265710727750367
234,1971-08-05,4.571613402459248,6.573540492402139,3.8649313978942956,0,4.59511985013459,1.1314021114911006,1.6789639750827108,3.7062280924485496,1.9065751436566365,6.498372506839868,3.033509637888021,11.544100823957223,3.581572601125427,8.627323911536282,0.01980262729617973,2.4150205223238337
235,1971-08-12,4.5685062016165,6.56582819167796,3.8522730010223722,0,4.59511985013459,1.1314021114911006,1.6789639750827108,3.7062280924485496,1.9065751436566365,6.498372506839868,3.033509637888021,11.544100823957223,3.581572601125427,8.627323911536282,0.01980262729617973,2.4150205223238337
236,1971-08-19,4.576770711466393,6.58423875352114,3.8480176754522337,0,4.59511985013459,1.1314021114911006,1.6789639750827108,3.7062280924485496,1.9065751436566365,6.498372506839868,3.033509637888021,11.544100823957223,3.581572601125427,8.627323911536282,0.01980262729617973,2.4150205223238337
237,1971-08-26,4.584967478670572,6.5869988988009265,3.850147601710059,0,4.59511985013459,1.1314021114911006,1.6789639750827108,3.7062280924485496,1.9065751436566365,6.498372506839868,3.033509637888021,11.544100823957223,3.581572601125427,8.627323911536282,0.01980262729617973,2.4150205223238337
238,1971-09-02,4.589040804058207,6.5869988988009265,3.860729711040596,0,4.577182149447922,1.128171090909654,1.6845453849209058,3.708682081410116,1.884034745337226,6.477987232350799,3.0301337002713233,11.526356661268945,3.586015818654697,8.6343378010999,0.03922071315328133,2.428336298299606
239,1971-09-09,4.593097604753822,6.5869988988009265,3.8794998137225862,0,4.577182149447922,1.128171090909654,1.6845453849209058,3.708682081410116,1.884034745337226,6.477987232350799,3.0301337002713233,11.526356661268945,3.586015818654697,8.6343378010999,0.03922071315328133,2.428336298299606
240,1971-09-16,4.591071261608589,6.582163633457136,3.8877303128591016,0,4.577182149447922,1.128171090909654,1.6845453849209058,3.708682081410116,1.884034745337226,6.477987232350799,3.0301337002713233,11.526356661268945,3.586015818654697,8.6343378010999,0.03922071315328133,2.428336298299606
241,1971-09-23,4.5880240271531205,6.574796861660721,3.883623530906448,0,4.577182149447922,1.128171090909654,1.6845453849209058,3.708682081410116,1.884034745337226,6.477987232350799,3.0301337002713233,11.526356661268945,3.586015818654697,8.6343378010999,0.03922071315328133,2.428336298299606
242,1971-09-30,4.579852378003801,6.557346376622051,3.8649313978942956,0,4.599152113662528,1.128171090909654,1.691939133945844,3.708682081410116,1.814824742159051,6.499952440510379,3.0291670496402285,11.550913784422871,3.5926438462331105,8.64370072439052,0.01980262729617973,2.4655539212721855
243,1971-10-07,4.580877493419047,6.558623244214133,3.8437441646748516,0,4.599152113662528,1.128171090909654,1.691939133945844,3.708682081410116,1.814824742159051,6.499952440510379,3.0291670496402285,11.550913784422871,3.5926438462331105,8.64370072439052,0.01980262729617973,2.4655539212721855
244,1971-10-14,4.582924577040772,6.563291192431372,3.8264651170664994,0,4.599152113662528,1.128171090909654,1.691939133945844,3.708682081410116,1.814824742159051,6.499952440510379,3.0291670496402285,11.550913784422871,3.5926438462331105,8.64370072439052,0.01980262729617973,2.4655539212721855
245,1971-10-21,4.576770711466393,6.548219102762372,3.8044377947482086,0,4.599152113662528,1.128171090909654,1.691939133945844,3.708682081410116,1.814824742159051,6.499952440510379,3.0291670496402285,11.550913784422871,3.5926438462331105,8.64370072439052,0.01980262729617973,2.4655539212721855
246,1971-10-28,4.572646994282532,6.539585955617669,3.7887247890836524,0,4.599152113662528,1.128171090909654,1.691939133945844,3.708682081410116,1.814824742159051,6.499952440510379,3.0291670496402285,11.550913784422871,3.5926438462331105,8.64370072439052,0.01980262729617973,2.4655539212721855
247,1971-11-04,4.571613402459248,6.5355315046537745,3.770459441106359,0,4.577696208987336,1.1249295969854831,1.7083778602890038,3.711130063048756,1.780024213009634,6.4760488596687455,3.0243197304059035,11.52964737132284,3.6068556186353455,8.660328567793982,0.009950330853168092,2.4840729690394228
248,1971-11-11,4.571613402459248,6.53712628570943,3.7471483622379123,0,4.577696208987336,1.1249295969854831,1.7083778602890038,3.711130063048756,1.780024213009634,6.4760488596687455,3.0243197304059035,11.52964737132284,3.6068556186353455,8.660328567793982,0.009950330853168092,2.4840729690394228
249,1971-11-18,4.566429357671661,6.523855948788533,3.728100167267218,0,4.577696208987336,1.1249295969854831,1.7083778602890038,3.711130063048756,1.780024213009634,6.4760488596687455,3.0243197304059035,11.52964737132284,3.6068556186353455,8.660328567793982,0.009950330853168092,2.4840729690394228
250,1971-11-25,4.56954300834494,6.532916364415733,3.716008121502189,0,4.577696208987336,1.1249295969854831,1.7083778602890038,3.711130063048756,1.780024213009634,6.4760488596687455,3.0243197304059035,11.52964737132284,3.6068556186353455,8.660328567793982,0.009950330853168092,2.4840729690394228
251,1971-12-02,4.578826210648489,6.5543606631649745,3.7184382563554808,0,4.530231099323598,1.1249295969854831,1.724550719534605,3.711130063048756,1.7595805708638197,6.428589807944015,3.0223742045004123,11.4849419533067,3.6230067099632284,8.679261019182924,0.0,2.498151876538021
252,1971-12-09,4.593097604753822,6.586585362369367,3.735285826928092,0,4.530231099323598,1.1249295969854831,1.724550719534605,3.711130063048756,1.7595805708638197,6.428589807944015,3.0223742045004123,11.4849419533067,3.6230067099632284,8.679261019182924,0.0,2.498151876538021
253,1971-12-16,4.598145571051127,6.5869988988009265,3.765840495250065,0,4.530231099323598,1.1249295969854831,1.724550719534605,3.711130063048756,1.7595805708638197,6.428589807944015,3.0223742045004123,11.4849419533067,3.6230067099632284,8.679261019182924,0.0,2.498151876538021
254,1971-12-23,4.609162207257629,6.5869988988009265,3.8044377947482086,0,4.530231099323598,1.1249295969854831,1.724550719534605,3.711130063048756,1.7595805708638197,6.428589807944015,3.0223742045004123,11.4849419533067,3.6230067099632284,8.679261019182924,0.0,2.498151876538021
255,1971-12-30,4.619073091157083,6.5869988988009265,3.839452312593311,0,4.530231099323598,1.1249295969854831,1.724550719534605,3.711130063048756,1.7595805708638197,6.428589807944015,3.0223742045004123,11.4849419533067,3.6230067099632284,8.679261019182924,0.0,2.498151876538021
256,1972-01-06,4.628886712605407,6.5869988988009265,3.871201010907891,0,4.596835549198034,1.1216775615991057,1.7404661748405046,3.716008121502189,1.780024213009634,6.490313738863373,3.015044584586364,11.549244761543806,3.633895145781177,8.692876094363072,0.0,2.489064659936664
257,1972-01-13,4.6443908991413725,6.5869988988009265,3.914021008090819,0,4.596835549198034,1.1216775615991057,1.7404661748405046,3.716008121502189,1.780024213009634,6.490313738863373,3.015044584586364,11.549244761543806,3.633895145781177,8.692876094363072,0.0,2.489064659936664
258,1972-01-20,4.651099117876491,6.5869988988009265,3.949318790171843,0,4.596835549198034,1.1216775615991057,1.7404661748405046,3.716008121502189,1.780024213009634,6.490313738863373,3.015044584586364,11.549244761543806,3.633895145781177,8.692876094363072,0.0,2.489064659936664
259,1972-01-27,4.6549122778829055,6.5869988988009265,3.977810745966149,0,4.596835549198034,1.1216775615991057,1.7404661748405046,3.716008121502189,1.780024213009634,6.490313738863373,3.015044584586364,11.549244761543806,3.633895145781177,8.692876094363072,0.0,2.489064659936664
260,1972-02-03,4.659658371272161,6.5869988988009265,3.9982007016691985,0,4.637637376125593,1.1216775615991057,1.747459210331475,3.716008121502189,1.7833912195575383,6.531110836682166,3.015044584586364,11.592520072261783,3.640476714885769,8.701762220750672,0.0,2.492378664626701
261,1972-02-10,4.664382045619937,6.5869988988009265,4.009149716158869,0,4.637637376125593,1.1216775615991057,1.747459210331475,3.716008121502189,1.7833912195575383,6.531110836682166,3.015044584586364,11.592520072261783,3.640476714885769,8.701762220750672,0.0,2.492378664626701
262,1972-02-17,4.665324108807838,6.5869988988009265,4.014579593753238,0,4.637637376125593,1.1216775615991057,1.747459210331475,3.716008121502189,1.7833912195575383,6.531110836682166,3.015044584586364,11.592520072261783,3.640476714885769,8.701762220750672,0.0,2.492378664626701
263,1972-02-24,4.665324108807838,6.586171654854675,4.0163830207523885,0,4.637637376125593,1.1216775615991057,1.747459210331475,3.716008121502189,1.7833912195575383,6.531110836682166,3.015044584586364,11.592520072261783,3.640476714885769,8.701762220750672,0.0,2.492378664626701
264,1972-03-02,4.6709579265260945,6.5869988988009265,4.018183201256536,0,4.65586330030361,1.1216775615991057,1.7526720805200082,3.720862499966987,1.8050046959780757,6.544487219573761,3.0101281538377234,11.60832055026089,3.6417878465800855,8.705705545617919,0.009950330853168092,2.4832385926873033
265,1972-03-09,4.677490847567717,6.5869988988009265,4.023564380161053,0,4.65586330030361,1.1216775615991057,1.7526720805200082,3.720862499966987,1.8050046959780757,6.544487219573761,3.0101281538377234,11.60832055026089,3.6417878465800855,8.705705545617919,0.009950330853168092,2.4832385926873033
266,1972-03-16,4.679349584162343,6.5869988988009265,4.028916756899646,0,4.65586330030361,1.1216775615991057,1.7526720805200082,3.720862499966987,1.8050046959780757,6.544487219573761,3.0101281538377234,11.60832055026089,3.6417878465800855,8.705705545617919,0.009950330853168092,2.4832385926873033
267,1972-03-23,4.679349584162343,6.586033714306832,4.034240638152395,0,4.65586330030361,1.1216775615991057,1.7526720805200082,3.720862499966987,1.8050046959780757,6.544487219573761,3.0101281538377234,11.60832055026089,3.6417878465800855,8.705705545617919,0.009950330853168092,2.4832385926873033
268,1972-03-30,4.681204872264089,6.5869988988009265,4.034240638152395,0,4.65586330030361,1.1216775615991057,1.7526720805200082,3.720862499966987,1.8050046959780757,6.544487219573761,3.0101281538377234,11.60832055026089,3.6417878465800855,8.705705545617919,0.009950330853168092,2.4832385926873033
269,1972-04-06,4.685828089005546,6.5869988988009265,4.032469158504013,0,4.679349584162343,1.1216775615991057,1.7595805708638197,3.7232808808312687,1.803358605071407,6.565546620508988,3.0076608444192647,11.631761102002912,3.6457109587125576,8.711991587721073,0.0,2.4865719291070616
270,1972-04-13,4.690430029938915,6.5869988988009265,4.034240638152395,0,4.679349584162343,1.1216775615991057,1.7595805708638197,3.7232808808312687,1.803358605071407,6.565546620508988,3.0076608444192647,11.631761102002912,3.6457109587125576,8.711991587721073,0.0,2.4865719291070616
