,Date,BCI,BCIp,BCIg,USRECD
380,1974-05-23,4.633757642840004,6.053499938027435,3.0726933146901194,1
381,1974-05-30,4.629862798578463,6.038109554931026,3.0819099697950434,1
382,1974-06-06,4.628886712605407,6.037154673025098,3.0819099697950434,1
383,1974-06-13,4.635699391022914,6.060057338573594,3.0955776085237074,1
384,1974-06-20,4.630837932736669,6.04310778025982,3.1135153092103747,1
385,1974-06-27,4.625952725170619,6.025382765311443,3.126760535960395,1
386,1974-07-04,4.620058798481842,6.0068456491462845,3.1354942159291497,1
387,1974-07-11,4.61015772749913,5.975081067857458,3.1090609588609945,1
388,1974-07-18,4.607168188650764,5.961778236737621,3.091042453358316,1
389,1974-07-25,4.61015772749913,5.974572679437764,3.0864866368224555,1
390,1974-08-01,4.597138014290827,5.929057086979365,3.0680529351336174,1
391,1974-08-08,4.589040804058207,5.898526551448713,3.054001181677967,1
392,1974-08-15,4.581901559048737,5.872117789475416,3.0349529867072724,1
393,1974-08-22,4.562262684976814,5.799698531486028,2.9652730660692828,1
394,1974-08-29,4.545420181582317,5.731073334892105,2.890371757896165,1
395,1974-09-05,4.537961436294641,5.698769932832657,2.8094026953624978,1
396,1974-09-12,4.529368472571809,5.66608060747219,2.7212954278522306,1
397,1974-09-19,4.511957804265912,5.585749407744609,2.639057329615259,1
398,1974-09-26,4.51085950651685,5.5801071132949795,2.5877640352277083,1
399,1974-10-03,4.48863636973214,5.4731106569212,2.501435951739211,1
400,1974-10-10,4.481871969643598,5.439382806826639,2.406945108318289,1
401,1974-10-17,4.499809670330265,5.532203014394149,2.43361335540045,1
402,1974-10-24,4.502029427068578,5.537727890326118,2.468099531471619,1
403,1974-10-31,4.490881039585964,5.485626464853031,2.5336968139574325,1
404,1974-11-07,4.4942386252808095,5.5053315359323625,2.6318888401366465,1
405,1974-11-14,4.48863636973214,5.476881874464279,2.653241964607215,1
406,1974-11-21,4.467056883858457,5.3598827222061916,2.617395832834079,1
407,1974-11-28,4.442651256490317,5.2225156531317545,2.5416019934645457,1
408,1974-12-05,4.4355674016019115,5.172754143572691,2.424802725718295,1
409,1974-12-12,4.406719247264253,4.974662633637438,2.2082744135228047,1
410,1974-12-19,4.395682961121367,4.888844237042333,2.0014800002101247,1
411,1974-12-26,4.382026634673881,4.773223770984341,1.8082887711792661,1
412,1975-01-02,4.379523504455763,4.74406218485471,1.6094379124341007,1
413,1975-01-09,4.379523504455763,4.748404354073999,1.5892352051165817,1
414,1975-01-16,4.37449836825309,4.702296896718814,1.6094379124341007,1
415,1975-01-23,4.366912996863833,4.629862798578462,1.6486586255873819,1
416,1975-01-30,4.368181227851829,4.634728988229636,1.7404661748405046,1
